
Run no: 0
104.83	103.09	111.31	105.12	106.53	106.59	101.42	93.72	111.39	107.92	107.51	114.7	101.6	108.34	107.01	102.92	99.74	105.2	111.66	95.42	103.26	112.87	121.79	111.58	105.54	114.04	95.73	112.11	111.29	106.83	108.81	104.92	104.44	97.67	109.09	106.56	108.89	102.74	103.74	107.27	
93.72	99.74	95.42	112.87	106.83	97.67	106.83	97.67	95.42	97.67	106.83	106.83	106.83	95.73	95.73	95.73	95.73	101.6	102.92	102.74	102.92	101.6	102.74	102.74	103.26	103.26	103.26	101.42	101.42	112.11	112.11	111.31	114.7	114.7	114.7	105.12	107.92	107.92	105.2	103.09	
93.72	99.74	95.42	112.87	106.83	97.67	106.83	97.67	95.42	97.67	106.83	106.83	106.83	112.87	93.72	106.83	106.83	97.67	106.83	95.42	106.83	97.67	95.42	106.83	93.72	97.67	106.83	95.42	97.48	93.62	93.72	84.01	95.73	95.73	95.73	95.73	95.73	95.73	95.73	101.6	
112.87	112.87	84.01	84.01	93.62	84.01	99.74	106.83	106.83	112.87	97.48	97.67	95.42	95.42	93.72	95.42	93.72	93.65	97.63	93.72	95.42	93.72	97.67	106.83	97.67	97.67	93.72	95.42	106.83	97.67	106.83	97.67	106.83	106.83	106.83	106.83	106.83	95.42	106.83	97.67	
84.01	84.01	84.01	84.01	87.95	93.62	112.87	112.87	95.26	93.72	99.74	106.83	112.87	106.83	95.42	95.42	99.74	93.65	97.67	97.48	93.72	93.72	97.48	106.83	97.67	106.83	97.63	97.63	95.42	93.72	97.67	106.83	95.42	97.67	97.67	97.67	95.42	95.42	93.72	95.42	
87.95	84.01	87.95	84.01	84.01	84.01	84.01	84.01	84.01	84.01	84.01	112.87	93.62	93.62	112.87	95.26	93.72	99.74	106.83	112.87	106.83	95.42	99.74	97.48	97.67	93.65	93.72	93.72	106.83	95.42	99.74	106.83	93.62	97.48	97.63	97.63	97.67	95.42	97.67	112.87	
87.95	87.95	83.91	87.95	87.95	87.95	87.95	91.57	84.01	84.01	84.01	84.01	84.01	84.01	84.01	84.01	84.01	84.01	84.01	84.01	84.01	84.01	84.01	84.01	87.95	93.62	112.87	112.87	95.26	93.72	99.74	106.83	106.83	95.42	97.48	97.67	93.72	95.26	99.74	93.65	
87.95	87.95	83.91	87.95	87.95	87.95	87.95	91.57	87.47	91.57	87.95	87.95	87.95	91.57	87.95	87.95	84.01	84.01	84.29	84.01	84.01	84.01	84.01	84.01	84.01	84.01	84.01	84.01	84.01	84.01	84.01	84.01	84.01	84.01	84.01	84.01	84.01	84.01	84.01	84.01	
87.95	87.95	83.91	87.95	87.95	87.95	87.95	91.57	87.47	91.57	87.95	87.95	87.95	91.57	87.95	87.95	87.95	91.57	91.57	87.95	91.57	87.95	87.95	87.95	87.95	87.95	87.95	87.95	87.95	87.95	87.95	87.95	87.95	91.57	83.91	83.91	84.01	84.01	84.01	84.01	
83.91	91.57	91.57	86.67	87.47	87.95	91.57	83.91	87.47	87.47	87.95	87.95	87.95	91.57	91.57	87.95	87.95	87.95	87.95	91.57	87.95	87.95	87.95	91.57	87.95	87.95	87.95	91.57	91.57	87.95	87.95	87.95	87.95	87.95	87.95	87.95	87.95	87.95	87.95	87.95	
