
Run no: 0
318		438		622		
318		405		487		
82		382		435		
82		367		513		
82		403		4336		
82		391		4336		
82		363		2837		
82		390		2837		
82		487		3550		
82		574		3550		
82		304		3522		
82		361		3522		
82		382		3522		
80		487		3522		
80		305		3502		
80		289		3502		
80		276		3502		
80		306		3502		
80		387		4217		
80		465		4217		
74		488		4217		
74		685		4217		
74		921		4217		
74		1117		4217		
74		1353		4217		
74		1447		4217		
74		1610		4217		
74		1762		4217		
74		1029		4104		
74		1063		4104		
74		1084		4104		

Run no: 1
337		427		562		
108		397		562		
88		380		513		
88		374		513		
88		414		4069		
88		480		4069		
88		793		4069		
88		1105		4069		
77		1290		4004		
77		672		3990		
77		919		6023		
77		1190		6023		
77		1365		6023		
77		1483		6023		
77		2100		6023		
70		1433		6023		
70		229		4089		
70		331		4089		
70		433		4089		
70		534		4089		
70		183		4087		
70		286		4087		
70		134		3990		
70		139		3990		
70		189		3990		
70		289		3990		
70		340		3990		
70		390		3990		
70		541		3990		
70		641		3990		
70		690		3990		

Run no: 2
299		425		642		
299		438		3688		
299		596		4360		
82		547		4360		
82		505		4953		
66		613		4953		
66		776		4953		
66		1113		4953		
66		1099		4951		
66		1446		4951		
66		1813		4874		
66		918		4756		
66		881		4756		
66		274		4412		
66		421		4412		
66		545		4412		
66		678		4412		
66		936		4412		
66		752		4412		
66		1055		4412		
66		509		4387		
66		546		4387		
66		578		4387		
66		593		4387		
66		845		4387		
66		992		4387		
66		1292		4387		
66		1094		4389		
66		1247		4389		
66		1277		4389		
66		1115		4389		

Run no: 3
336		428		670		
94		390		588		
89		369		473		
83		354		435		
83		365		3952		
83		377		3952		
83		364		3952		
83		369		4054		
83		694		4054		
65		319		3937		
65		265		3937		
65		348		3937		
65		482		3937		
65		543		3937		
65		900		3943		
65		1012		3943		
65		1290		3943		
65		1321		3943		
65		1557		6216		
65		1039		6216		
65		633		6216		
65		543		6216		
65		858		6216		
65		1244		6216		
65		1740		6216		
65		1427		6216		
65		864		6203		
65		1128		6203		
65		862		6199		
65		1087		6199		
65		979		6199		

Run no: 4
340		433		566		
68		400		539		
68		414		3622		
68		435		3622		
68		522		3622		
68		797		3993		
68		1297		3993		
68		400		4100		
68		438		4100		
68		667		4100		
68		357		4100		
68		641		4100		
68		877		4100		
68		971		4100		
68		1341		4100		
68		1773		4100		
68		992		3981		
68		874		3981		
68		1238		3981		
68		1079		3897		
68		698		3897		
68		901		3805		
68		330		3805		
68		286		3805		
64		316		3690		
64		164		3690		
64		166		3562		
64		212		3562		
64		296		3562		
64		341		3562		
64		463		3562		

Run no: 5
343		425		544		
93		390		488		
93		417		4143		
93		434		4143		
86		453		4143		
86		629		4146		
84		395		4094		
84		504		4073		
81		214		3960		
81		333		3960		
81		573		3960		
81		1221		3960		
81		298		3794		
81		380		3794		
79		504		3794		
79		877		3794		
79		487		3762		
79		785		3762		
79		1029		3762		
79		962		3762		
79		1311		3762		
79		1605		3762		
79		1688		3777		
79		1774		3777		
79		2026		3777		
79		1957		3777		
79		1273		3777		
79		799		3748		
79		838		3748		
79		483		3748		
79		663		3748		

Run no: 6
322		429		618		
93		399		524		
86		382		519		
86		348		519		
86		298		441		
86		294		3330		
86		375		4375		
86		397		4375		
86		518		4375		
86		590		4375		
86		715		4375		
69		562		4375		
69		762		4375		
69		692		4368		
69		728		4368		
69		776		4368		
69		703		4368		
69		550		4298		
69		684		4298		
63		388		4221		
63		438		4221		
63		555		4221		
63		472		4096		
63		625		4096		
63		443		4094		
63		417		4094		
63		384		4094		
63		390		4094		
63		589		4094		
63		678		4094		
63		916		5604		

Run no: 7
329		428		714		
329		442		4142		
96		375		460		
94		352		433		
84		319		376		
84		304		386		
84		325		4275		
84		294		4275		
68		403		4275		
68		548		4275		
68		619		3879		
68		134		3040		
68		180		3040		
68		226		3040		
68		306		3040		
68		386		3040		
68		434		3039		
68		545		3039		
68		293		3039		
68		222		3038		
68		283		3038		
68		349		3038		
68		424		3038		
68		700		3038		
68		870		3038		
68		273		3929		
68		409		3929		
68		437		5058		
68		536		5058		
68		694		5058		
68		390		4772		

Run no: 8
349		431		634		
96		394		487		
93		385		490		
88		370		487		
88		371		507		
88		376		3775		
72		358		3775		
72		424		3843		
72		188		3843		
72		287		4306		
72		371		3843		
72		464		3843		
71		510		3843		
71		838		3843		
71		931		3843		
71		689		3843		
71		404		3837		
71		688		3837		
71		1395		4039		
71		1337		4039		
71		1018		4043		
71		412		4039		
71		548		4039		
71		544		4039		
71		418		4066		
71		522		4066		
71		715		4066		
71		895		4066		
71		1096		4066		
71		711		5047		
71		811		5047		

Run no: 9
326		430		705		
84		408		705		
84		400		705		
84		441		3643		
84		460		3643		
81		480		3643		
76		568		3643		
76		661		3643		
76		154		404		
76		83		102		
76		84		102		
76		85		102		
76		85		102		
76		86		102		
76		87		102		
76		88		102		
73		88		102		
73		90		119		
73		91		126		
73		148		4511		
73		145		4251		
73		342		4251		
73		345		4251		
73		396		4251		
73		491		4251		
73		664		4251		
66		873		4251		
66		208		4254		
66		216		4944		
66		217		4944		
66		338		4944		

Run no: 10
339		421		551		
339		447		3657		
69		498		3657		
69		587		4330		
69		937		4330		
69		1343		4330		
69		1406		4330		
69		485		4328		
66		706		4328		
61		710		4328		
61		836		4328		
61		1345		4328		
61		2082		4328		
61		2377		4329		
61		551		4329		
61		111		3787		
61		157		3787		
61		204		3787		
61		297		3787		
61		111		3717		
61		157		3717		
61		204		3717		
61		204		3717		
61		113		3691		
61		114		3691		
61		156		3691		
61		202		3691		
61		110		3545		
61		241		3545		
61		110		3542		
61		154		3542		

Run no: 11
357		431		614		
357		446		3783		
83		386		447		
83		385		447		
83		380		452		
67		391		536		
67		401		468		
67		368		476		
67		366		5345		
67		401		5345		
67		507		5345		
67		202		5345		
67		186		4381		
67		239		4381		
67		347		4381		
67		455		4381		
67		616		4381		
67		131		4192		
67		132		4192		
67		184		4192		
67		329		4192		
67		480		4192		
67		869		4192		
67		951		4192		
67		794		4192		
67		369		4118		
67		466		4118		
67		654		4118		
67		743		4118		
67		942		4118		
67		702		4118		

Run no: 12
337		424		551		
337		443		3245		
92		391		544		
92		375		544		
83		361		433		
72		341		383		
72		377		4417		
72		371		4417		
72		348		4417		
71		413		4417		
71		534		4417		
71		573		4417		
71		670		4417		
71		756		4417		
71		807		4451		
71		320		4456		
71		183		3855		
71		309		3855		
71		356		3855		
71		546		3855		
71		926		3855		
71		1637		3855		
71		129		3755		
71		171		3755		
71		127		3442		
71		245		3442		
71		408		3442		
71		278		3387		
71		552		3387		
71		756		3387		
71		537		3373		

Run no: 13
306		424		614		
88		407		544		
88		442		4429		
88		504		4429		
84		351		417		
84		375		438		
84		456		4177		
84		447		4177		
84		537		4177		
84		622		4177		
84		424		4108		
84		488		4108		
76		564		4108		
76		822		4108		
76		1644		4108		
76		1881		4108		
76		847		4102		
76		479		4080		
76		188		3874		
76		281		3874		
76		375		3874		
76		285		3861		
76		337		3861		
76		406		3861		
76		383		4692		
76		540		4692		
76		926		4692		
76		752		4692		
76		940		4692		
76		1289		4702		
76		1266		4702		

Run no: 14
318		427		640		
318		452		4781		
318		475		4781		
318		467		4740		
87		606		4740		
87		688		4740		
87		949		4740		
87		552		4630		
87		437		4630		
81		353		4020		
81		401		4020		
81		438		4020		
81		376		3937		
81		489		3937		
81		521		3937		
78		507		3937		
78		801		3937		
78		1411		3937		
78		1673		3937		
78		1662		3937		
78		1005		3932		
78		665		3920		
78		729		3836		
78		960		3836		
78		939		3836		
78		743		3831		
78		924		3831		
78		1585		3831		
78		1853		3831		
78		864		3831		
78		956		3831		

Run no: 15
309		430		666		
90		398		529		
90		438		4069		
90		434		4069		
90		457		4069		
90		539		4069		
90		729		4069		
90		801		4069		
90		396		4072		
90		366		3035		
77		437		3035		
77		548		3035		
77		650		4311		
77		768		4311		
77		868		4311		
77		765		4311		
77		568		4311		
77		833		4311		
77		1558		4311		
77		339		4284		
77		497		4284		
77		765		4802		
77		1082		4802		
77		1755		4802		
77		2159		4802		
77		335		4576		
77		489		4576		
65		669		4576		
65		836		4576		
65		1050		4576		
65		1331		4576		

Run no: 16
321		433		601		
79		405		525		
79		389		472		
79		431		3703		
79		431		3703		
63		472		3703		
63		526		3703		
63		594		4141		
63		449		4141		
63		467		4141		
63		524		4141		
63		126		4141		
