
Run no: 0
108.34	107.93	96.8	104.63	109.72	108.79	106.99	117.91	100.03	107.25	108.25	109.58	103.11	102.38	102.24	105.53	93.84	121.58	106.98	101.38	104.24	101.12	103.78	109.52	107.8	102.77	110.07	108.23	100.07	98.62	106.49	98.77	105.14	114.48	106.79	108.92	100.71	100.59	99.49	114.73	104.28	106.09	112.67	103.81	92.35	118.76	107.66	101.42	104.64	115.6	113.18	107.25	102.94	102.95	114.15	111.99	112.82	105.44	110.48	100.43	
93.84	98.62	114.48	92.35	92.35	110.48	98.62	103.11	101.12	105.14	100.59	99.49	113.18	103.11	103.11	100.59	103.11	101.12	99.49	99.49	101.12	96.8	106.79	109.58	100.71	100.71	102.77	98.77	115.6	98.77	102.77	103.11	100.03	100.03	100.03	100.43	100.43	100.43	100.07	102.94	100.07	103.78	106.98	106.98	104.24	104.64	104.64	104.64	104.64	104.64	106.09	106.09	103.81	121.58	101.38	112.67	121.58	121.58	101.42	101.42	
93.84	98.62	114.48	92.35	92.35	92.35	92.35	92.35	114.48	92.35	93.84	110.48	98.62	103.11	101.12	105.14	100.59	99.49	113.18	103.11	103.11	100.59	103.11	101.12	99.49	99.49	101.12	99.49	103.11	99.49	101.12	100.59	105.14	103.11	105.14	101.12	106.79	100.71	100.71	100.71	100.71	100.66	100.71	100.71	100.71	109.58	115.6	115.6	115.6	115.6	102.77	102.77	96.8	103.11	103.11	98.77	98.77	98.77	98.77	100.03	
93.84	98.62	114.48	92.35	92.35	92.35	92.35	92.35	114.48	92.35	93.84	92.35	114.48	92.35	92.35	92.35	92.35	92.35	92.35	92.35	98.62	98.62	93.84	110.48	98.62	110.48	99.49	105.14	105.14	100.59	99.49	103.11	101.12	103.11	103.11	100.59	99.49	101.12	101.12	100.59	99.49	101.12	105.14	103.11	105.14	100.59	100.59	103.11	103.11	103.11	99.49	99.49	101.12	103.11	99.49	105.14	101.12	103.11	99.49	99.49	
93.84	98.62	114.48	92.35	92.35	92.35	92.35	92.35	114.48	92.35	93.84	92.35	114.48	92.35	92.35	92.35	92.35	92.35	92.35	92.35	98.62	98.62	93.84	93.84	92.35	92.35	92.35	92.35	92.35	93.84	93.84	93.84	114.48	98.62	92.35	92.35	93.84	93.84	93.84	92.35	92.35	110.48	98.62	110.48	110.48	110.48	99.49	105.14	105.14	100.59	99.49	103.11	105.14	103.11	101.12	101.12	100.59	99.49	100.59	99.49	
92.35	114.48	114.48	97.79	98.62	114.48	98.62	93.84	93.84	98.62	92.35	93.84	92.35	114.48	114.48	92.35	114.48	98.62	93.84	93.84	92.35	93.84	92.35	92.35	92.35	92.35	92.35	93.84	92.35	92.35	92.35	92.35	92.35	92.35	92.35	92.35	98.62	98.62	93.84	93.84	92.35	92.35	92.35	92.35	92.35	93.84	93.84	92.35	92.35	93.84	93.84	93.84	93.84	92.35	93.84	92.35	93.84	93.84	92.35	93.84	
91.89	114.48	114.48	98.62	114.48	97.79	97.79	92.35	98.62	93.84	93.84	92.35	93.84	93.84	98.62	114.48	98.62	114.48	98.62	93.84	93.84	92.35	93.84	92.35	92.35	114.48	114.48	98.62	93.84	98.62	93.84	92.35	114.48	92.35	93.84	93.84	92.35	92.35	92.35	92.35	92.35	92.35	93.84	92.35	92.35	92.35	92.35	92.35	92.35	92.35	93.84	93.84	92.35	92.35	92.35	92.35	92.35	93.84	92.35	92.35	
91.17	98.62	97.79	97.79	98.62	93.84	92.35	93.84	92.35	93.84	93.84	98.62	92.35	98.62	97.79	98.62	92.35	98.62	93.84	93.84	93.84	93.84	98.62	98.62	93.84	92.35	93.84	92.35	92.35	98.62	93.84	98.62	93.84	92.35	92.35	93.84	93.84	92.35	92.35	92.35	92.35	92.35	92.35	93.84	92.35	92.35	92.35	92.35	92.35	92.35	104.02	114.48	114.48	114.48	114.48	114.48	114.48	114.48	114.48	114.48	
91.17	98.62	98.62	97.79	93.84	92.35	91.17	97.79	98.62	93.84	92.35	93.84	97.79	97.79	98.62	92.35	93.84	98.62	93.84	92.35	93.84	93.84	98.62	92.35	98.62	97.79	98.62	92.35	93.84	93.84	93.84	98.62	98.62	93.84	92.35	93.84	92.35	92.35	98.62	93.84	98.62	93.84	92.35	92.35	93.84	93.84	92.35	92.35	92.35	92.35	92.35	92.35	93.84	92.35	92.35	92.35	92.35	92.35	92.35	101.11	
101.11	85.76	91.17	97.79	93.84	98.62	92.35	93.84	91.17	92.35	98.62	97.79	98.62	97.79	98.62	93.84	92.35	92.35	93.84	93.84	98.62	93.84	91.17	97.79	98.62	97.79	98.62	93.84	92.35	92.35	97.79	93.84	92.35	93.84	93.84	97.79	98.62	92.35	93.84	98.62	93.84	98.62	98.62	98.62	92.35	93.84	98.62	98.62	93.84	92.35	93.84	92.35	92.35	98.62	93.84	93.84	92.35	92.35	92.35	92.35	
