
Run no: 1
361		860		1574		
361		787		1509		
361		731		1509		
95		724		1509		
95		735		1509		
95		785		4588		
95		816		4857		
81		797		4851		
81		623		1533		
77		653		1533		
77		636		1533		
77		665		1533		
77		679		1523		
77		689		1522		
77		740		1522		
77		715		1521		
77		767		1521		
77		717		1521		
77		750		1521		
77		744		1492		
77		658		1490		
77		627		1485		
77		572		1714		
77		577		1489		
77		573		1485		
77		517		1485		
77		551		1489		
77		599		1489		
77		573		1485		
77		607		1485		
77		571		1485		

Run no: 2
372		832		1568		
95		778		1745		
85		716		1745		
85		741		1745		
85		757		1695		
85		667		1557		
85		614		1556		
85		598		1559		
85		569		1556		
74		568		1552		
74		536		1552		
74		567		1552		
74		626		1552		
74		680		1552		
74		645		1551		
74		675		1527		
74		685		1526		
74		637		1525		
74		589		1532		
73		515		1519		
73		520		1519		
73		661		1526		
73		616		1519		
73		578		1464		
73		653		1465		
73		615		1465		
73		571		1464		
73		699		1469		
73		680		1469		
73		632		1458		
73		710		3482		

Run no: 3
375		975		1876		
79		844		1589		
79		793		1589		
79		825		1589		
79		774		1748		
79		763		1748		
79		778		1748		
79		717		1582		
79		733		1582		
79		686		1571		
79		673		1570		
79		695		1574		
79		704		1570		
76		648		1570		
76		696		1570		
76		704		1570		
76		661		1566		
76		643		1565		
76		665		1565		
76		612		1565		
76		612		1565		
76		605		1464		
76		594		1464		
72		597		1464		
72		498		1459		
72		526		1459		
72		490		1459		
72		505		1459		
72		535		1459		
72		578		1459		
72		579		1459		

Run no: 4
404		1015		1969		
111		908		1969		
88		808		1969		
88		723		1969		
88		777		1977		
88		721		1972		
88		714		1972		
88		742		1969		
88		780		1760		
84		719		1758		
81		753		1752		
81		675		1746		
78		676		1746		
78		724		1745		
78		731		1745		
78		666		1744		
78		674		1692		
78		651		1692		
78		693		1692		
78		716		1692		
78		650		1692		
78		654		1692		
78		742		1692		
78		684		1691		
78		700		1693		
78		677		1691		
78		669		1690		
78		623		1664		
78		628		1664		
78		612		1659		
78		632		1658		

Run no: 5
353		889		1648		
85		826		1648		
85		745		1348		
77		685		1291		
77		707		1288		
77		657		1288		
77		657		1288		
77		648		1288		
77		672		1287		
77		672		1287		
77		634		1285		
77		574		1290		
77		526		1285		
77		518		1284		
71		515		1284		
71		564		1284		
