
Run no: 0
95.75	108.97	101.48	103.82	115.76	103.76	109.99	114.65	110.73	102.66	108.98	105.16	114.61	100.78	113.07	104.62	105.21	97.3	102.49	115.25	103.48	109.14	110.97	103.56	99.09	115.97	110.99	109.96	113.19	104.8	105.92	96.92	108.2	99.57	99.74	115.59	106.54	109.73	101.97	101.72	99.48	115.55	103.47	101.49	102.65	102.58	105.27	97.3	105.36	106.88	116.28	110.14	109.47	107.26	110.4	99.52	101.03	108.56	127.15	113.12	
95.75	95.75	95.75	95.75	98.96	105.92	99.48	103.47	105.27	99.52	103.47	100.78	105.92	104.97	104.43	95.75	105.16	96.92	109.99	99.09	109.99	99.09	104.17	96.92	97.3	99.52	97.3	114.61	106.54	101.03	101.03	101.03	101.03	109.47	109.47	99.4	99.57	99.57	113.07	115.25	110.4	113.07	101.48	102.49	99.74	99.74	100.41	99.74	101.72	110.14	102.34	103.56	115.59	101.97	101.97	113.04	116.51	115.81	101.49	102.58	
84.85	95.75	95.75	95.75	95.75	98.96	95.75	95.68	98.96	95.75	95.75	95.75	95.75	95.75	105.92	99.48	103.47	105.27	99.52	103.47	99.48	105.92	103.47	99.52	105.27	100.78	105.92	100.78	105.92	104.97	104.43	104.97	104.97	104.43	95.75	105.16	95.75	95.75	95.75	109.99	109.99	104.17	109.99	109.99	104.17	109.99	109.99	96.92	97.3	96.92	99.09	99.09	96.92	99.09	106.54	97.28	109.47	109.47	97.3	109.47	
84.85	84.85	101.52	84.87	98.96	98.96	98.96	94.25	98.96	95.75	93.17	98.96	98.96	95.48	95.75	95.75	95.75	95.75	95.75	95.75	95.75	95.75	95.75	95.75	95.75	95.75	95.75	95.55	95.68	95.68	99.52	99.52	99.52	105.92	103.47	105.27	103.47	105.92	103.47	105.27	103.47	104.65	105.27	103.47	103.47	103.47	99.48	99.48	99.48	105.92	105.92	105.92	100.78	100.78	100.78	103.47	104.43	95.75	104.43	104.43	
84.85	84.85	101.52	84.85	84.85	84.87	84.87	98.96	98.96	98.96	94.25	98.96	95.75	93.17	98.96	98.96	95.48	98.96	95.48	95.75	98.96	95.75	93.17	93.18	95.75	95.75	95.75	95.75	95.75	95.75	95.75	95.75	95.75	95.75	95.75	95.75	95.75	95.55	95.75	95.75	95.75	95.75	95.75	95.55	95.75	95.55	95.75	95.75	95.75	95.75	95.75	95.75	95.75	95.75	95.75	95.53	95.48	98.96	98.96	99.52	
84.85	84.85	101.52	84.85	84.85	84.85	84.85	84.65	84.85	84.87	84.87	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	85.35	98.96	98.96	98.96	98.96	87.63	84.9	94.25	95.75	93.17	95.48	95.48	95.75	95.75	95.48	95.75	94.25	94.25	95.48	95.75	93.17	93.17	93.17	93.18	94.14	95.35	95.75	95.75	95.75	95.75	95.75	95.75	95.75	95.75	95.75	95.75	95.75	95.75	95.75	
84.85	84.85	101.52	84.85	84.85	84.85	84.85	84.65	84.85	84.77	101.52	84.85	84.85	84.85	84.85	101.52	84.85	84.85	84.85	94.97	84.87	84.87	84.87	84.87	84.87	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	85.35	98.79	84.9	85.35	98.83	87.63	89.6	94.96	90.3	94.25	92.72	
84.85	84.85	101.52	84.85	84.85	84.85	84.85	84.65	84.85	101.52	84.85	84.85	84.85	84.85	101.52	84.85	84.85	84.85	94.97	84.85	84.75	84.85	84.85	84.85	84.85	84.85	84.85	101.52	84.85	84.85	98.7	84.77	84.77	84.77	84.87	84.87	84.87	84.87	84.87	84.87	84.85	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	98.96	
84.85	84.85	101.52	84.85	84.85	84.85	84.85	84.65	84.85	101.52	84.85	84.85	84.85	84.85	101.52	84.85	84.85	84.85	94.97	84.85	84.75	84.85	84.85	84.85	84.85	84.85	84.85	101.52	84.85	84.85	98.7	84.85	98.7	84.85	84.85	84.85	84.85	84.85	101.52	84.85	84.85	84.85	84.85	98.7	84.85	84.85	84.85	84.85	84.85	84.77	84.77	84.77	84.77	84.83	102.91	84.85	84.85	84.87	84.87	84.87	
84.65	101.52	101.52	94.97	84.75	84.85	98.7	98.7	101.52	98.7	84.75	98.7	84.85	84.85	84.75	101.52	84.85	101.52	98.7	84.85	84.85	84.85	84.85	84.85	84.85	84.85	84.85	84.85	101.52	84.85	84.85	84.85	84.85	84.85	84.85	84.85	84.85	84.85	84.85	101.52	84.85	84.85	84.85	84.85	84.85	84.85	84.85	84.85	84.85	84.85	84.85	84.85	84.85	84.85	84.85	84.85	84.85	84.85	84.85	84.85	
84.4	101.52	101.52	94.97	84.85	98.7	84.75	84.85	98.7	101.52	98.7	84.85	84.75	84.85	84.75	101.52	101.52	101.52	84.75	84.85	84.75	101.52	84.85	98.7	101.52	84.85	84.85	101.52	98.7	84.85	84.85	84.85	84.85	84.85	84.85	84.85	84.85	101.52	84.85	84.85	84.85	84.85	84.85	84.85	84.85	84.85	84.85	101.52	84.85	84.85	84.85	84.85	84.85	84.85	84.85	84.85	84.85	84.85	84.85	84.85	
