
Run no: 0
108.82	109.86	104.44	101.58	97.44	103.32	93.32	98.67	116.44	113.72	93.44	105.87	100.71	105.55	116.77	107.22	105.43	96.28	109.98	101.07	111.92	115.2	105.19	104.85	103.29	104.02	96.95	102.86	109.62	112.19	106.93	102.62	117.06	98.8	104.07	111.37	107.19	110.0	108.46	97.87	108.66	108.14	101.55	100.86	101.47	102.09	107.32	115.01	111.57	108.97	102.58	95.46	111.61	103.58	103.68	115.61	99.88	115.84	88.96	106.8	99.87	111.32	104.05	107.84	99.37	97.92	107.13	101.5	119.84	116.36	102.74	100.46	108.14	107.73	117.34	100.62	101.6	103.69	100.94	101.5	
95.46	88.96	99.87	97.92	103.69	99.87	88.96	97.92	84.87	103.76	93.32	93.44	102.62	99.37	99.37	99.37	93.44	98.67	97.87	97.87	101.47	96.28	96.95	96.28	96.95	96.28	98.8	109.98	104.05	100.46	101.58	111.32	100.94	101.58	101.58	100.94	97.44	97.44	97.44	107.22	100.86	100.86	107.22	100.86	102.74	99.88	99.88	102.74	100.71	112.19	100.62	100.62	112.19	112.19	103.58	103.68	101.5	101.5	103.68	101.5	101.5	111.14	107.19	101.55	101.55	105.55	105.55	108.97	108.97	110.0	102.09	108.14	108.14	101.07	101.5	108.97	101.07	101.5	107.13	107.13	
95.46	88.96	99.87	97.92	103.69	99.87	88.96	97.92	84.87	87.46	97.92	95.46	97.92	84.87	84.87	99.87	88.96	103.76	95.46	102.62	102.62	102.62	93.32	93.44	99.37	99.37	99.37	93.44	99.37	99.37	99.37	93.44	93.44	93.44	98.67	97.87	97.87	101.47	97.87	99.87	97.87	98.8	97.87	98.77	98.8	96.28	96.95	96.28	96.95	96.28	109.98	104.05	96.95	104.05	96.95	96.28	96.95	96.28	96.95	111.32	111.32	100.46	100.46	100.46	101.58	101.58	101.58	102.21	101.58	100.94	100.94	100.94	100.94	100.94	100.94	107.22	107.22	97.44	97.44	97.44	
95.46	88.96	99.87	97.92	103.69	99.87	88.96	97.92	84.87	87.46	97.92	95.46	97.92	84.87	84.87	99.87	88.96	88.96	97.92	84.87	84.87	97.92	99.87	97.92	84.87	88.96	84.87	88.96	84.87	87.46	84.87	97.92	103.76	95.46	95.46	95.46	102.62	102.62	102.62	102.62	102.62	102.62	102.62	93.32	93.44	99.37	99.37	99.37	93.44	99.37	99.37	99.37	93.44	93.44	93.44	93.44	99.85	93.44	99.37	99.37	93.44	93.44	99.37	93.44	93.44	101.47	99.87	98.67	97.87	97.87	97.87	97.87	97.87	97.87	97.87	97.87	97.87	93.44	93.48	98.77	
88.96	88.96	84.87	87.46	84.87	84.87	88.96	88.96	84.87	84.87	84.87	88.96	84.87	88.96	84.87	87.46	84.87	84.87	84.87	88.96	88.96	84.87	88.96	84.87	88.96	88.96	84.87	84.87	84.87	84.87	88.96	88.96	88.96	89.4	95.46	99.87	97.92	103.69	99.87	97.92	97.92	95.46	97.92	99.87	97.92	97.92	99.87	97.92	97.92	97.92	97.92	97.92	97.92	97.92	97.92	97.92	97.92	97.92	103.76	95.46	95.46	95.46	95.46	95.46	95.46	95.46	95.46	102.62	102.62	102.62	102.62	102.62	102.62	102.62	102.62	102.62	102.62	99.9	102.62	102.62	
88.96	88.96	87.46	88.96	88.96	88.96	88.96	87.46	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	89.4	88.96	88.96	88.96	87.46	88.96	88.96	88.96	88.96	89.4	88.96	88.96	88.96	88.96	87.46	88.96	84.7	84.87	84.87	84.87	84.87	84.87	84.87	84.87	84.87	84.87	84.87	84.87	84.87	84.87	84.87	84.87	84.87	84.87	84.87	84.87	84.87	84.87	84.87	84.87	84.87	84.87	84.87	84.87	84.87	84.87	84.87	84.87	95.46	99.87	103.69	99.87	95.46	99.87	99.87	96.37	97.53	95.46	95.46	99.87	103.76	97.92	97.92	103.76	
88.96	88.96	87.46	88.96	88.96	88.96	88.96	87.46	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	89.4	88.96	88.96	88.96	87.46	88.96	88.96	88.96	88.96	89.4	88.96	88.96	88.96	88.96	87.46	88.96	86.89	88.96	88.96	88.96	88.96	88.96	88.96	88.96	87.46	87.46	88.96	87.46	88.96	88.96	83.47	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	87.46	88.96	88.96	88.96	88.96	84.16	84.7	84.7	87.23	103.69	95.46	95.46	99.87	97.53	99.87	96.37	97.53	95.46	99.87	95.46	99.87	84.97	84.87	84.87	84.97	
83.47	83.47	89.4	89.4	84.84	84.16	86.89	84.16	88.96	87.46	84.16	87.46	88.96	88.96	89.4	87.46	87.46	88.96	88.96	88.96	87.46	88.96	88.96	88.96	87.46	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	87.46	88.96	88.96	88.96	88.96	88.96	88.96	87.46	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	87.46	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	87.46	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	89.4	88.96	88.96	
83.47	105.25	84.13	89.4	84.84	83.47	86.89	88.96	89.4	87.46	83.47	87.46	88.96	87.46	88.96	89.4	88.96	87.46	88.96	87.46	89.4	88.96	87.46	87.46	88.96	88.96	89.4	87.46	88.96	87.46	88.96	88.96	88.96	87.46	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	87.46	88.96	88.96	88.96	88.96	88.96	88.96	87.46	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	87.46	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	
83.47	83.47	84.13	89.4	84.84	83.6	86.89	88.96	87.46	88.96	86.89	87.46	88.96	89.4	83.47	87.46	87.46	89.4	83.47	88.96	89.4	87.46	88.96	87.46	88.96	89.4	88.96	87.46	88.96	89.4	87.46	87.46	88.96	88.96	89.4	87.46	88.96	87.46	88.96	88.96	88.96	87.46	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	87.46	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	87.46	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	88.96	94.79	
