
Run no: 1
0	1	2000.0		176	103.12
1	1	0.008340331		383	81.99
2	1	0.12607718		409	78.23
3	1	0.3679492		178	93.55
4	1	0.18824822		371	82.11
5	1	0.010049782		397	79.08
6	1	0.96026653		692	78.2
7	1	0.0964087		386	81.83
8	1	0.0046726544		379	82.01
9	1	0.18580842		369	87.67
10	1	0.10846005		357	88.48
11	1	0.17361246		254	89.99
12	1	0.007765187		367	87.76
13	1	0.031968355		398	78.89
14	1	0.027021062		359	87.8
15	1	0.003470635		379	82.01
16	1	0.14295799		181	91.9
17	1	0.09362656		388	79.09
18	1	1.00493		2797	74.58
19	1	2000.0		3015	72.48
20	2	0.10282641		3056	73.35
21	2	2000.0		3339	72.99
22	2	0.10329357		3056	73.35
23	2	0.2392258		364	87.86
24	2	0.32901034		372	82.11
25	2	0.21810797		181	93.3
26	2	0.25201514		180	97.8
27	2	2000.0		179	100.12
28	2	0.23367576		189	91.96
29	2	0.12101812		388	79.14
30	2	0.8229437		2800	74.73
31	2	0.13187885		2888	74.71
32	2	0.8843882		694	78.2
33	2	0.20650397		358	88.48
34	2	0.12500152		413	78.23
35	2	0.041453596		398	79.05
36	3	2000.0		2894	74.71
37	3	2000.0		179	100.74
38	3	0.78716755		199	91.98
39	3	1.6560987		373	82.11


Run no: 2
0	1	0.18852422		317	85.52
1	1	0.121710524		324	82.97
2	1	0.014929725		339	82.76
3	1	0.18278259		323	84.63
4	1	0.60273623		367	79.74
5	1	0.03175837		346	82.37
6	1	0.14235197		197	86.86
7	1	0.029373504		339	82.76
8	1	0.18588516		353	82.36
9	1	0.04111842		2887	79.33
10	1	0.22136663		194	87.11
11	1	2000.0		4352	75.97
12	1	0.21406998		192	89.96
13	1	0.10119617		4284	76.8
14	1	0.06566986		2899	79.23
15	1	0.09336124		3329	78.09
16	1	0.009973086		2894	79.27
17	1	0.63199013		2829	79.63
18	1	0.058283493		4294	76.22
19	1	0.13483852		2931	78.47
20	1	0.021695575		4156	77.18
21	1	0.057610646		4156	77.18
22	1	0.122203946		3142	78.15
23	1	0.03163128		4302	76.04
24	1	0.21811453		4095	77.28
25	1	0.240782		3366	77.59
26	1	0.01850329		333	82.95
27	1	0.18942882		363	79.81
28	1	2000.0		172	90.05
29	2	2000.0		174	103.73
30	2	2000.0		4350	76.04
31	2	0.8851122		366	82.01
32	2	0.86846495		2955	78.47
33	2	0.49615067		190	90.36
34	2	0.3436985		322	85.52
35	2	0.3154737		3397	78.06
36	2	0.30515265		185	98.35
37	2	0.30115932		4102	77.34
38	2	0.18152456		175	98.76
39	2	0.015403503		181	98.75


Run no: 3
