
Run no: 0
103.01	103.35	106.7	104.88	117.25	109.39	112.9	116.73	109.81	96.41	98.69	116.24	106.91	103.19	108.11	111.06	102.92	106.57	116.13	101.73	103.81	109.55	105.22	100.6	104.06	90.38	98.18	105.29	95.27	113.33	110.56	116.97	101.28	112.47	103.98	108.14	102.72	108.38	108.59	107.02	114.13	104.99	107.75	113.79	107.73	109.24	113.35	104.84	106.3	107.21	111.07	106.0	110.34	105.28	101.43	108.6	106.5	116.22	111.36	96.92	100.05	105.33	111.21	106.53	111.24	106.7	100.83	101.76	101.69	107.34	102.51	106.69	99.87	106.99	112.45	106.37	99.39	101.59	107.77	91.16	
90.38	95.27	114.13	100.05	111.21	101.76	91.16	90.38	90.38	90.38	95.27	100.05	111.21	91.16	100.05	109.81	105.33	98.18	96.92	106.53	106.53	98.18	114.13	96.41	116.97	90.38	116.97	116.97	101.43	99.87	103.98	103.98	103.01	102.72	99.39	116.97	102.72	102.72	106.53	102.72	103.01	102.72	98.69	108.6	98.69	98.69	98.69	100.6	111.07	95.41	101.28	111.18	101.69	112.9	108.38	103.35	101.73	101.59	101.59	116.24	116.24	102.92	109.24	111.36	111.36	111.36	111.36	105.28	105.29	107.77	107.77	105.29	107.77	105.29	105.22	100.83	100.83	100.83	105.22	105.22	
86.92	90.38	95.27	114.13	100.05	111.21	101.76	91.16	90.38	90.38	90.38	95.27	100.05	111.21	91.16	100.05	100.05	90.38	101.76	90.38	90.38	95.27	114.13	95.27	95.27	90.38	114.13	109.81	105.33	109.81	109.81	105.33	105.33	105.33	98.18	96.92	98.18	114.13	98.18	98.18	98.18	98.18	98.18	106.53	106.53	116.97	116.97	116.97	106.53	106.53	116.97	96.41	90.38	90.38	101.43	101.43	101.43	101.43	116.97	105.64	103.98	103.98	99.87	99.87	106.53	99.39	108.6	102.72	103.01	102.72	103.01	103.01	102.72	103.01	102.72	103.01	102.72	102.72	102.72	102.72	
86.92	86.92	90.38	91.16	90.38	90.38	90.38	91.16	90.38	90.38	90.38	90.38	90.38	90.38	91.16	90.38	91.16	90.38	90.38	94.62	95.27	114.13	100.05	111.21	101.76	95.27	100.05	111.21	100.05	100.05	101.76	95.27	114.13	95.27	95.27	114.13	95.27	95.27	95.27	100.05	101.76	95.27	111.21	95.27	100.05	111.21	95.27	95.27	95.27	95.08	101.76	114.13	101.76	109.81	105.33	109.81	109.81	105.33	105.33	105.33	105.33	109.81	109.81	105.33	114.13	114.13	116.97	116.97	116.97	116.97	116.97	116.97	116.97	106.53	106.53	106.53	106.53	106.53	106.53	106.53	
86.92	86.92	86.92	86.92	94.52	90.38	91.16	90.38	90.38	90.38	91.16	90.38	90.38	90.38	90.38	90.38	90.38	91.16	90.38	91.16	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	91.16	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	94.62	94.62	94.62	95.08	114.13	114.13	101.76	95.27	111.21	111.21	100.05	100.05	95.27	101.76	100.05	114.13	101.76	100.05	111.21	101.76	95.27	100.05	114.13	100.05	111.21	95.27	95.27	111.21	100.05	100.05	101.76	95.27	95.27	95.27	95.27	95.27	95.27	95.27	95.27	
86.92	86.92	86.92	86.92	94.52	94.52	90.34	91.16	91.16	90.38	91.16	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	91.16	90.38	91.16	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	91.16	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	92.79	
86.92	86.92	86.92	86.92	94.52	94.52	86.92	86.8	86.92	86.92	94.52	86.92	92.79	90.34	90.34	91.16	90.38	91.16	91.16	90.38	90.38	91.16	91.16	91.16	90.38	91.16	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	91.16	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	
86.92	86.92	86.92	86.92	94.52	94.52	86.92	86.8	86.92	86.92	94.52	86.92	86.92	94.52	86.8	94.52	86.92	86.8	94.52	86.92	86.92	86.92	92.79	90.34	91.16	91.16	91.16	90.38	90.38	90.34	90.38	90.38	90.34	90.38	91.16	91.16	90.38	91.16	91.16	91.16	90.38	91.16	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	
86.92	86.92	86.92	86.92	94.52	94.52	86.92	86.8	86.92	86.92	94.52	86.92	86.92	94.52	86.8	94.52	86.92	86.8	94.52	86.92	86.92	86.92	86.92	94.52	86.92	86.8	86.8	94.52	94.52	86.92	86.92	86.92	86.92	86.92	86.92	94.52	94.52	92.79	87.07	92.79	87.37	92.79	88.76	90.2	91.16	91.16	90.38	91.16	90.38	91.16	90.34	90.34	90.38	90.34	90.34	91.16	90.38	91.16	90.38	91.16	91.16	90.38	90.38	90.38	90.38	91.16	91.16	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	90.38	
86.92	86.92	86.92	86.92	94.52	94.52	86.92	86.8	86.92	86.92	94.52	86.92	86.92	94.52	86.8	94.52	86.92	86.8	94.52	86.92	86.92	86.92	86.92	94.52	86.92	86.8	86.8	94.52	94.52	86.92	86.92	86.92	86.92	86.92	86.92	94.52	94.52	94.52	86.8	86.92	94.52	86.92	86.92	86.8	86.92	94.52	86.8	86.72	86.8	86.92	86.8	86.8	86.8	86.8	86.92	86.92	94.52	86.92	94.52	86.92	86.8	86.92	94.52	86.8	86.92	86.92	86.92	86.92	86.92	94.52	86.92	86.92	86.8	86.8	86.92	86.92	86.92	87.07	92.79	92.79	
