
Run no: 0
353		430		543		
353		473		3339		
353		388		534		
353		386		424		
353		383		435		
353		376		435		
348		375		435		
348		382		435		
348		487		3501		
348		574		3958		
348		573		3958		
348		726		3933		
80		635		3933		
80		635		3933		
80		984		3933		
80		1208		3933		
72		888		3872		
72		1417		3872		
72		1207		3872		
72		1350		3872		
72		1277		3866		
72		1464		3866		
72		1280		3866		
72		1538		4999		
72		1626		3807		
72		1667		3769		
72		697		3769		
72		714		3769		
72		1164		3769		
72		1895		3769		
72		1411		3769		

Run no: 1
324		415		529		
78		384		495		
78		449		3741		
78		589		3742		
78		367		3719		
78		402		3719		
78		483		3719		
78		467		3719		
69		392		3662		
69		522		3662		
69		950		3662		
69		1115		3665		
69		715		3665		
69		711		3665		
69		970		3704		
69		1200		3704		
69		1352		3704		
69		1513		3704		
61		1275		3704		
61		1008		3704		
61		732		3704		
61		892		3704		
61		669		3706		
61		795		3706		
61		879		3706		
61		936		3644		
61		1137		3658		
61		729		3634		
61		730		3634		
61		593		3634		
61		638		3634		

Run no: 2
342		429		603		
84		405		490		
84		385		479		
84		467		4745		
84		817		6853		
75		291		426		
75		305		424		
75		222		449		
75		195		451		
75		213		451		
67		233		451		
67		335		451		
67		492		4407		
67		475		4407		
67		433		4407		
67		334		4407		
67		307		4407		
67		282		4328		
67		282		4328		
67		498		4328		
67		716		4328		
67		594		4326		
67		360		3621		
67		367		3621		
67		456		3621		
67		183		3369		
67		261		3369		
67		429		3369		
67		328		3327		
67		484		3327		
67		315		3123		

Run no: 3
357		443		649		
92		415		631		
92		388		506		
92		471		4495		
88		650		4495		
88		793		4495		
88		1008		4495		
88		783		4241		
88		415		4187		
88		625		4191		
88		213		4191		
88		109		398		
88		109		381		
88		116		381		
82		112		381		
80		137		381		
80		155		381		
80		181		381		
80		253		381		
80		338		4758		
80		425		4758		
80		301		4634		
80		384		4533		
80		513		4533		
80		281		4462		
80		317		4462		
80		302		4462		
80		413		4462		
80		408		4453		
80		536		4453		
80		638		4453		

Run no: 4
316		425		753		
316		499		4468		
316		776		4695		
316		377		497		
97		359		512		
82		327		492		
82		388		3621		
82		295		3621		
82		332		3621		
82		490		5266		
82		783		5223		
82		948		5223		
82		1328		5223		
82		1951		5223		
82		2139		5223		
82		1340		4526		
82		1255		4526		
69		1245		4269		
69		419		4269		
69		729		4269		
69		419		4263		
69		310		4263		
69		513		4263		
69		608		4263		
69		708		4263		
66		798		4263		
66		481		3940		
66		836		3940		
66		642		3926		
66		737		3926		
66		795		3926		

Run no: 5
330		422		551		
105		392		527		
105		368		459		
79		351		483		
79		329		459		
73		318		449		
73		426		456		
73		408		456		
73		380		456		
66		333		456		
66		364		4180		
66		391		4171		
66		412		4171		
66		439		4171		
66		536		4171		
61		582		4171		
61		835		4171		
61		953		4171		
61		351		3972		
61		362		3972		
61		479		3972		
61		199		515		
61		232		515		
61		215		515		
61		248		515		
61		211		515		
61		221		515		
61		239		515		
61		241		515		
61		223		540		
61		246		540		

Run no: 6
364		424		509		
74		392		503		
74		461		3698		
74		535		3698		
74		520		3639		
74		557		3639		
74		554		3643		
70		435		3552		
70		399		3552		
70		586		3552		
70		732		3552		
70		874		3579		
70		1324		3579		
70		451		3392		
69		467		3392		
69		177		3280		
69		70		72		
69		70		72		
69		72		151		
69		77		154		
69		86		154		
69		185		3867		
69		372		3867		
69		352		3867		
69		152		3333		
69		153		3332		
69		153		3332		
69		235		3332		
69		148		3114		
69		224		3114		
69		145		3009		

Run no: 7
328		426		573		
328		411		510		
92		401		588		
92		393		582		
88		360		582		
85		336		582		
85		327		582		
85		295		584		
85		211		596		
65		113		586		
65		152		601		
65		190		601		
65		252		601		
65		317		601		
65		329		601		
65		325		3364		
65		395		3364		
65		582		3364		
65		649		3364		
65		593		3389		
65		440		3350		
65		532		3350		
65		576		3350		
65		484		3350		
65		527		3350		
65		683		3350		
65		503		3350		
65		422		3350		
65		423		3350		
65		338		3337		
65		339		3337		

Run no: 8
335		418		525		
335		409		534		
117		382		534		
90		361		534		
90		337		435		
72		256		421		
72		226		3506		
72		118		151		
72		193		3384		
72		341		3384		
72		415		3384		
72		328		3245		
72		253		3161		
72		238		3161		
72		158		3052		
72		160		3029		
72		245		3030		
72		324		3030		
72		326		3030		
72		542		3032		
72		1043		3034		
72		825		3034		
72		467		3034		
72		466		3034		
72		541		3034		
72		394		3034		
72		316		2948		
72		246		2946		
72		181		2858		
72		243		2858		
72		239		2858		

Run no: 9
334		441		568		
334		507		4288		
334		397		573		
334		385		573		
334		390		580		
334		492		3883		
334		576		3888		
334		800		3888		
334		783		3883		
83		603		3854		
83		834		3854		
83		1318		3854		
83		2033		3946		
83		2542		3946		
83		1463		3854		
83		1162		5797		
83		100		298		
83		189		3495		
80		190		3445		
80		281		3445		
80		292		3445		
80		382		3445		
80		560		3455		
80		313		3443		
80		437		3443		
80		268		3124		
80		303		3124		
75		298		3122		
75		361		3122		
75		471		3122		
75		606		3122		

Run no: 10
338		423		580		
338		395		506		
338		463		3531		
338		613		3546		
75		508		3546		
75		327		348		
68		312		348		
68		286		375		
68		341		358		
68		341		358		
68		328		358		
68		321		357		
68		300		357		
68		281		357		
68		355		4877		
68		328		4657		
68		453		4720		
68		905		4720		
68		561		4699		
68		1319		4699		
68		547		4552		
68		843		4541		
68		749		4541		
68		1064		4541		
68		424		4238		
68		528		4238		
68		453		4201		
68		340		4013		
68		459		4013		
68		447		4013		
68		557		4025		

Run no: 11
349		441		668		
95		406		478		
82		395		478		
77		398		478		
77		374		461		
77		366		474		
77		287		474		
77		230		458		
77		224		549		
77		309		4704		
71		529		4704		
71		778		4736		
71		843		4736		
71		512		4468		
71		648		4468		
71		352		4468		
71		361		4468		
71		739		4469		
71		856		4468		
71		543		4369		
71		292		4301		
71		318		4277		
