
Run no: 0
102.47	99.59	109.36	97.22	98.22	102.67	101.81	105.55	105.16	108.97	113.45	107.29	111.58	100.55	111.05	110.83	110.79	114.01	110.41	113.63	105.19	105.48	118.56	111.72	99.5	109.94	113.1	107.1	106.54	96.74	109.46	98.96	112.11	103.05	104.84	100.56	109.47	106.71	95.95	113.77	102.4	106.36	101.31	111.56	99.87	117.15	120.39	93.04	101.79	96.93	111.93	110.55	102.73	105.47	96.71	104.52	97.16	112.6	102.8	100.13	
99.5	95.95	102.4	93.04	96.93	99.5	102.4	102.4	96.93	95.95	96.93	102.4	91.0	95.74	95.95	98.96	98.96	96.74	106.36	96.71	96.74	96.74	106.73	98.22	98.22	101.81	97.16	101.81	109.47	111.56	112.6	111.56	99.59	99.87	99.59	99.87	103.05	103.05	100.13	100.13	97.22	97.22	97.22	102.8	102.8	102.8	97.77	107.1	107.1	113.63	113.77	100.55	100.56	100.56	106.71	106.71	101.31	102.73	113.55	118.56	
91.0	91.76	99.5	95.95	102.4	93.04	96.93	99.5	102.4	102.4	96.93	95.95	96.93	102.4	102.35	99.5	99.5	102.4	102.4	102.4	102.4	102.4	96.93	102.4	96.93	95.74	95.74	95.74	95.74	95.95	95.95	95.95	96.93	98.96	98.96	96.74	96.71	96.74	96.74	96.74	96.74	96.74	96.74	96.74	98.96	106.36	98.22	98.22	106.36	106.36	97.16	101.81	101.81	101.81	101.81	106.73	96.74	106.73	99.1	99.87	
91.0	91.76	91.0	91.0	91.0	99.5	95.95	102.4	93.04	96.93	99.5	102.4	102.4	96.93	95.95	96.93	102.4	102.35	99.5	99.5	102.4	102.4	102.4	102.4	102.4	96.93	102.4	96.93	96.93	102.4	96.93	95.95	102.4	96.93	102.4	96.93	96.93	102.4	93.04	102.4	102.4	99.5	96.93	102.35	96.93	102.4	99.5	102.4	102.4	96.93	102.4	102.4	99.5	105.76	94.03	95.74	95.74	95.74	95.74	95.74	
91.0	91.76	91.0	91.0	91.0	91.76	91.76	91.0	91.0	91.1	93.04	93.04	95.5	96.93	93.04	96.93	96.93	93.04	96.93	96.93	96.93	96.93	96.93	96.93	96.93	96.93	96.93	98.86	105.76	99.5	99.5	105.56	102.4	102.35	102.4	99.5	105.76	102.35	102.4	102.4	102.35	99.5	99.5	99.5	102.35	102.4	99.5	102.4	102.4	99.5	102.4	102.4	102.4	102.4	102.4	102.4	102.4	102.4	102.4	102.4	
91.0	91.76	91.0	91.0	91.0	91.76	91.76	91.0	91.0	91.1	91.0	91.76	91.0	91.0	91.0	91.76	91.41	91.1	91.76	91.1	91.0	98.86	98.86	98.86	93.04	93.04	95.5	96.93	93.04	96.93	96.93	93.04	96.93	96.93	96.93	96.93	96.93	96.93	96.93	96.93	96.93	96.93	96.93	96.93	93.04	96.93	96.93	95.5	93.04	93.04	96.93	96.93	96.93	93.04	96.93	96.93	96.93	96.93	93.04	96.93	
91.0	91.76	91.0	91.0	91.0	91.76	91.76	91.0	91.0	91.1	91.0	91.76	91.0	91.0	91.0	91.76	91.41	91.1	91.76	91.1	91.0	91.0	91.0	91.76	91.76	91.0	91.0	91.0	91.1	91.0	91.0	91.0	98.86	98.86	98.86	98.86	98.86	98.86	92.99	93.04	93.04	93.04	93.04	93.04	93.04	93.55	98.76	95.25	96.93	95.5	96.93	95.5	95.5	95.5	96.93	96.93	96.93	96.93	96.93	96.93	
91.76	91.76	91.76	91.76	91.76	91.41	91.76	91.76	91.76	89.67	91.76	91.41	91.41	91.41	91.76	91.76	90.95	91.0	91.0	91.1	91.1	91.1	91.0	91.1	91.0	91.1	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.1	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	
91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	88.95	91.41	89.67	91.41	91.41	91.41	89.67	91.41	91.41	90.22	91.41	91.41	90.95	90.95	91.0	91.0	91.1	91.1	91.1	91.0	91.1	91.0	91.1	91.0	91.1	91.1	91.0	91.0	91.1	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	91.0	
91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	88.95	91.76	91.76	91.76	91.76	91.76	88.95	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.41	89.67	91.41	91.41	91.41	89.67	91.41	91.41	90.22	91.41	91.41	91.41	91.41	91.41	91.41	91.41	91.41	91.41	91.41	89.67	91.41	90.95	90.95	90.95	
91.76	88.95	91.76	88.95	88.95	91.76	91.76	88.95	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	
96.87	88.95	88.95	91.76	91.76	91.76	88.95	91.76	88.95	91.76	88.95	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	
87.37	96.87	96.87	88.78	91.76	88.95	91.76	88.91	91.76	96.87	88.95	91.76	91.76	88.95	88.95	91.76	88.95	91.76	88.95	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	
96.87	88.72	91.76	96.87	88.95	91.76	88.78	88.91	91.76	96.87	88.95	88.95	91.76	88.95	91.76	91.76	96.87	91.76	88.95	91.76	88.95	91.76	88.95	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	85.94	87.37	
85.94	96.87	96.87	86.97	88.72	96.87	91.76	88.95	91.76	85.94	88.91	88.78	88.72	88.78	88.95	91.76	88.95	91.76	96.87	91.76	96.87	88.95	91.76	88.95	96.87	88.95	91.76	91.76	88.95	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	
85.94	85.94	96.87	96.87	86.97	88.72	96.87	91.76	88.95	91.76	88.91	88.78	88.72	88.78	91.76	88.91	88.95	88.95	88.78	91.76	88.95	96.87	96.87	88.95	91.76	85.94	88.95	91.76	88.95	91.76	96.87	91.76	96.87	88.95	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	
96.87	85.94	85.94	96.87	86.96	88.72	91.76	88.95	91.76	88.72	88.78	88.91	88.72	96.87	88.78	88.91	88.95	88.91	88.95	88.78	91.76	85.94	96.87	91.76	88.95	85.94	85.94	91.76	96.87	88.95	88.78	96.87	96.87	88.95	91.76	88.78	91.76	88.95	88.95	96.87	96.87	88.95	91.76	88.95	91.76	88.95	91.76	91.76	88.95	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	
83.34	96.87	96.87	86.96	88.7	96.87	91.76	88.95	91.76	85.94	85.94	85.94	88.95	91.76	96.87	85.94	91.76	88.95	96.87	88.95	91.76	85.94	88.95	91.76	96.87	85.94	88.95	91.76	91.76	88.95	88.95	85.94	96.87	91.76	88.95	85.94	96.87	96.87	96.87	88.95	91.76	91.76	88.95	96.87	96.87	88.95	91.76	88.95	91.76	88.95	91.76	88.95	91.76	91.76	91.76	91.76	91.76	91.76	91.76	91.76	
83.34	83.34	96.87	96.87	86.96	88.7	96.77	91.76	88.95	91.76	88.7	88.95	96.87	91.76	96.87	91.76	88.95	96.87	96.87	91.76	88.95	91.76	88.95	96.87	91.76	88.95	96.87	91.76	88.95	96.87	88.95	91.76	91.76	88.95	96.87	91.76	88.95	96.87	96.87	96.87	88.95	91.76	91.76	88.95	96.87	88.95	91.76	88.95	91.76	88.95	91.76	88.95	91.76	91.76	91.76	91.76	91.76	91.76	91.76	83.9	
83.0	96.87	96.87	86.96	87.45	96.77	91.76	83.34	83.93	91.76	88.95	83.9	88.7	83.34	83.34	88.7	88.95	96.77	96.87	88.7	96.77	91.76	88.95	96.87	88.95	91.76	91.76	88.95	96.87	91.76	96.77	96.87	88.95	88.7	91.76	91.76	88.95	96.87	91.76	96.87	91.76	96.87	88.95	91.76	88.95	96.87	88.95	96.87	91.76	88.95	96.87	88.95	88.95	96.87	91.76	96.87	96.87	91.76	91.76	88.95	
83.0	96.87	96.87	83.0	86.96	87.45	83.34	96.77	91.76	83.93	88.95	91.76	83.9	88.7	83.34	83.34	83.0	83.93	88.7	88.95	96.87	96.77	88.7	91.76	96.77	88.95	88.7	96.77	96.87	91.76	88.95	96.87	91.76	83.34	91.76	83.34	88.95	96.87	88.7	96.77	91.76	88.95	88.95	91.76	88.95	96.87	91.76	96.77	96.87	88.95	88.7	91.76	88.95	96.87	91.76	96.87	91.76	96.87	88.95	91.76	
82.94	96.87	96.87	86.96	87.45	96.77	91.76	83.34	84.39	91.76	88.95	88.7	86.96	83.9	83.9	83.34	83.93	83.34	83.93	88.95	88.7	96.87	96.77	88.7	91.76	96.77	83.93	83.93	88.95	88.7	96.77	91.76	88.95	91.76	88.95	83.34	96.77	96.87	91.76	88.7	88.95	96.77	91.76	96.87	83.34	91.76	91.76	83.34	96.87	88.95	88.7	96.87	88.95	96.87	91.76	91.76	88.95	88.95	91.76	96.87	
82.94	96.87	96.87	87.45	86.96	91.76	96.77	82.94	83.34	88.95	91.76	84.39	86.96	83.9	88.7	84.39	83.34	83.34	83.93	86.96	83.34	83.93	88.7	88.95	96.77	96.87	88.7	88.95	88.7	96.77	91.76	96.87	88.7	83.34	83.34	84.39	83.34	83.93	96.87	88.7	88.95	96.77	96.87	88.95	91.76	91.76	88.95	83.93	96.87	83.93	88.95	88.7	96.77	91.76	91.76	88.95	96.77	96.87	91.76	96.77	
82.94	96.87	96.87	87.45	86.96	91.76	96.77	83.34	82.94	86.24	88.95	91.76	84.39	83.49	87.45	88.7	83.34	86.96	86.96	84.39	83.93	83.9	83.9	88.7	88.95	84.39	83.93	86.96	83.34	96.77	96.87	88.7	96.77	91.76	83.93	84.39	83.93	83.9	88.7	96.77	96.87	88.95	96.87	91.76	96.77	82.94	83.34	88.95	91.76	84.39	84.39	83.34	83.93	83.34	88.95	96.77	96.87	88.7	88.95	88.7	
82.94	96.87	87.45	86.96	96.77	91.76	82.94	83.34	88.95	91.76	85.8	84.39	88.7	83.49	86.24	83.34	86.96	83.93	86.96	87.45	84.39	86.24	83.49	83.9	83.34	82.94	88.7	88.95	83.9	86.24	83.34	96.87	84.39	91.76	83.93	83.9	88.95	88.7	96.87	91.76	88.95	96.87	86.96	83.34	88.95	91.76	84.39	84.39	83.9	88.7	88.95	84.39	86.96	96.87	88.7	91.76	84.39	88.7	96.87	83.34	
96.87	87.45	96.77	91.76	88.95	91.76	88.7	87.45	88.7	88.95	96.87	91.76	88.95	88.7	96.87	91.76	88.95	96.87	88.95	91.76	88.7	88.95	96.87	88.7	91.76	88.7	96.87	91.76	88.95	91.76	88.95	88.7	96.87	87.45	91.76	88.95	88.7	88.7	96.87	88.7	88.95	91.76	88.7	88.95	91.76	96.87	88.7	80.43	83.93	83.93	81.87	83.97	86.24	84.24	83.93	86.96	82.94	82.94	83.34	86.14	
80.43	80.43	96.87	96.87	87.45	96.76	91.76	88.95	91.76	88.7	87.45	88.95	88.7	96.87	87.45	88.7	96.77	96.77	88.7	96.77	91.76	88.95	91.76	87.45	91.76	88.95	91.76	88.7	88.95	96.87	91.76	88.95	88.7	96.87	91.76	88.95	96.87	88.95	91.76	88.7	96.87	91.76	88.7	96.87	91.76	88.95	91.76	88.95	88.7	96.87	91.76	88.7	88.7	96.87	88.7	88.95	88.7	88.95	96.87	88.7	
80.43	96.87	80.43	96.87	80.43	87.45	87.45	96.76	91.76	91.76	88.95	88.7	87.45	88.95	88.7	96.77	87.45	88.7	96.76	96.87	88.95	88.7	96.77	96.77	91.76	88.95	96.87	80.43	91.76	88.95	88.7	87.45	88.7	96.87	96.87	88.95	91.76	87.45	91.76	91.76	88.7	96.87	88.7	88.7	91.76	91.76	88.95	88.95	91.76	96.87	88.95	96.87	88.95	91.76	96.87	88.7	96.87	91.76	88.95	91.76	
