
Run no: 0
105.13	100.34	107.93	97.87	114.84	112.05	99.46	104.58	116.98	103.8	101.67	115.74	112.45	103.95	105.57	94.88	98.68	108.72	110.41	103.51	108.92	96.25	106.9	113.14	107.61	113.24	109.25	109.17	101.73	94.25	113.59	98.15	103.56	104.55	103.04	111.55	96.06	101.89	103.7	115.15	105.6	110.59	100.6	103.14	108.96	104.67	110.24	110.64	105.48	100.47	107.09	102.58	104.16	109.96	107.04	92.92	111.0	105.09	106.73	107.94	
112.05	98.68	103.51	94.25	107.09	92.92	92.92	94.25	100.6	105.48	100.6	105.48	98.73	97.87	99.46	98.15	98.15	98.15	98.15	98.15	97.87	94.88	110.41	96.06	99.31	96.25	101.73	96.25	97.31	105.6	105.6	109.96	96.29	111.0	111.0	108.92	103.04	101.89	103.04	103.04	101.89	103.04	103.04	107.61	111.0	100.34	100.47	100.47	100.47	105.13	104.58	108.72	104.67	104.67	101.67	111.55	101.67	105.09	105.09	103.14	
112.05	98.68	103.51	94.25	107.09	92.92	92.92	94.25	107.09	96.8	112.05	107.09	107.09	94.25	100.6	105.48	100.6	105.48	105.48	100.6	100.6	98.68	100.6	98.73	92.92	98.73	98.73	92.92	97.87	98.15	98.15	98.15	98.15	98.15	98.15	98.15	98.15	97.71	94.23	96.06	98.13	96.06	97.87	99.46	97.87	97.87	94.88	110.41	110.41	99.31	96.25	96.25	99.31	96.25	96.25	97.31	100.69	105.6	105.6	105.6	
112.05	98.68	103.51	94.25	107.09	92.92	92.92	94.25	107.09	96.8	112.05	107.09	107.09	94.25	98.68	112.05	94.25	94.25	91.95	92.92	96.8	105.48	105.48	105.48	105.48	105.48	100.6	100.6	100.6	100.6	98.68	100.6	100.6	100.6	98.68	100.6	92.92	92.92	98.73	98.73	98.73	98.73	98.73	92.92	94.25	94.38	94.23	94.56	96.08	94.23	98.15	98.15	98.15	98.15	98.15	98.15	98.15	98.15	98.15	98.15	
112.05	98.68	103.51	94.25	107.09	92.92	92.92	94.25	107.09	96.8	112.05	107.09	107.09	94.25	98.68	112.05	94.25	94.25	91.95	92.92	96.8	94.25	112.05	112.05	112.05	91.95	94.25	98.68	98.68	90.86	105.48	105.48	105.48	105.48	105.48	105.48	92.07	98.48	92.92	100.6	100.6	100.6	100.6	98.68	100.6	100.6	100.6	98.68	100.6	92.92	92.92	98.68	93.09	100.6	98.68	100.6	100.6	100.6	98.68	92.92	
112.05	98.68	103.51	94.25	107.09	92.92	92.92	94.25	107.09	96.8	112.05	107.09	107.09	94.25	98.68	112.05	94.25	94.25	92.92	96.8	94.25	112.05	112.05	112.05	94.25	98.68	98.68	103.51	107.09	92.92	98.68	94.25	112.05	112.05	98.68	98.68	107.09	98.68	112.05	111.7	88.71	108.8	100.65	98.27	94.25	98.43	107.09	98.68	96.8	112.05	112.05	91.95	91.95	90.86	91.95	90.86	91.95	92.77	105.48	105.48	
94.25	92.92	92.92	94.25	96.8	94.25	94.25	94.25	92.92	96.8	94.25	94.25	92.92	94.25	88.71	98.27	94.25	98.43	96.8	96.8	92.92	94.25	96.8	94.25	92.92	98.68	94.25	94.35	99.55	112.05	112.05	112.05	112.05	112.05	112.05	112.05	112.05	112.05	111.7	108.8	112.05	112.05	112.05	112.05	108.8	112.05	112.05	112.05	90.86	90.86	91.95	92.77	98.68	98.68	92.7	107.09	100.65	103.51	107.09	103.51	
96.8	96.8	98.27	98.43	96.8	96.8	96.8	98.68	94.35	99.55	92.07	99.55	96.8	88.71	94.35	98.43	98.68	88.29	98.68	94.35	96.8	98.27	94.25	92.92	92.92	94.25	94.25	94.25	94.25	92.92	94.25	94.25	92.92	94.25	88.71	94.25	92.92	94.25	94.25	92.92	94.25	92.92	92.92	92.92	94.25	92.92	94.25	92.92	94.25	92.92	92.97	94.25	94.25	94.25	94.25	99.66	90.29	91.95	100.07	112.05	
96.8	96.8	98.27	98.43	96.8	96.8	96.8	98.68	94.35	99.55	92.07	99.55	96.8	88.71	94.35	98.43	98.68	88.29	98.68	94.35	96.8	98.27	98.68	94.35	96.8	98.68	98.27	98.68	96.8	98.27	96.73	98.27	96.8	88.29	88.71	92.5	94.25	94.25	93.0	94.25	94.25	94.25	94.25	94.25	94.25	94.25	94.25	94.25	94.25	94.25	94.25	94.25	94.25	94.25	94.25	94.25	94.25	94.25	94.25	94.25	
98.68	94.35	99.55	92.07	99.55	88.71	94.35	98.68	88.29	98.68	94.35	98.68	94.35	98.68	98.68	88.29	88.71	98.68	98.68	94.35	98.68	98.68	88.22	88.71	98.68	98.68	98.68	98.68	98.68	98.68	96.71	98.57	99.55	88.67	98.68	92.07	98.43	96.73	96.8	98.27	98.43	98.27	96.8	98.27	98.27	96.8	96.8	96.8	96.8	96.8	96.8	96.8	98.27	96.8	98.27	96.8	96.8	96.8	96.8	98.27	
99.55	92.07	99.55	88.71	88.29	88.29	88.71	88.22	88.71	96.71	99.55	88.67	92.07	88.67	88.71	99.55	92.07	86.72	99.55	92.17	92.07	88.67	88.29	97.63	87.74	98.68	98.68	97.45	98.57	98.57	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	
99.55	92.07	99.55	88.71	88.29	88.29	88.71	88.22	88.71	99.55	88.67	92.07	88.67	88.71	99.55	92.07	86.72	99.55	92.17	92.07	88.67	88.29	97.63	99.55	92.07	88.29	88.22	99.55	99.55	86.72	87.17	96.65	88.67	99.55	88.71	92.07	96.71	97.55	97.63	96.71	98.65	87.09	97.45	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	98.68	
