
Run no: 1
100.13	85.41	103.14	99.93	91.63	89.64	94.95	93.14	93.63	89.39	87.62	93.2	95.57	104.62	96.03	95.03	95.06	106.07	90.49	97.86	108.61	106.15	82.25	111.28	100.11	108.33	89.9	93.14	105.6	92.32	101.87	91.02	99.7	97.92	103.05	90.88	93.87	102.58	98.14	114.99	
82.25	94.39	85.41	89.64	89.39	108.61	108.33	99.7	85.41	97.92	87.62	89.9	92.32	102.58	92.12	91.14	102.63	97.86	90.49	91.02	93.14	105.6	91.02	93.59	90.88	93.2	90.88	91.63	93.14	104.62	100.11	103.05	92.12	95.57	104.63	106.07	101.87	93.87	103.14	93.87	
82.25	94.39	89.64	89.39	83.98	100.76	85.41	99.7	89.76	84.89	108.61	108.33	85.41	102.58	97.92	89.9	92.32	92.12	85.41	108.61	91.14	102.63	102.89	87.62	97.86	102.63	90.49	91.02	93.14	91.02	91.14	98.09	93.59	105.6	89.81	91.89	104.26	98.39	90.88	93.2	
82.25	94.39	90.31	79.97	94.18	82.25	100.76	89.64	89.39	83.98	85.41	89.76	84.11	88.04	102.3	84.16	99.7	84.89	85.41	89.9	92.32	92.12	108.61	108.33	97.92	92.32	85.41	91.14	102.58	108.61	102.63	102.89	97.92	86.19	97.86	102.63	93.14	87.62	92.85	90.49	
82.25	90.31	79.97	92.82	93.97	94.39	82.25	100.76	82.8	94.18	89.64	89.39	83.98	85.41	84.11	88.04	83.98	89.76	89.64	84.16	85.39	102.3	85.41	85.46	84.89	89.9	99.7	88.89	92.32	92.12	85.41	92.32	91.14	108.61	108.33	97.4	91.2	102.58	92.96	102.89	
82.25	90.31	92.82	93.97	81.69	89.84	78.93	79.97	82.25	94.39	82.8	92.97	100.76	89.64	83.96	94.18	89.39	83.98	89.76	89.64	85.41	84.11	87.95	94.2	94.49	89.93	88.04	83.98	85.39	89.71	89.86	84.16	99.54	87.27	84.89	85.41	102.3	89.9	92.32	92.12	
82.25	90.31	92.82	93.97	89.84	78.93	80.95	80.41	81.69	79.97	82.25	82.7	92.8	94.39	103.48	92.97	100.76	82.8	94.18	83.07	94.49	94.2	94.25	89.64	83.96	89.14	96.28	89.76	83.96	89.64	89.39	83.98	94.39	99.54	85.41	84.11	87.95	89.93	89.39	85.39	
82.25	90.31	92.82	93.97	89.84	78.93	80.95	80.63	80.26	78.83	80.41	82.25	82.7	92.8	94.39	103.48	81.69	92.97	80.41	79.97	100.76	82.8	93.23	94.18	83.07	82.8	82.75	81.66	94.49	94.2	94.25	96.28	81.6	80.96	89.64	83.96	89.14	88.34	87.83	83.96	
82.25	90.31	92.82	93.97	89.84	78.93	80.95	80.63	80.26	78.83	78.67	80.41	82.25	82.7	94.39	82.1	90.31	98.42	103.48	92.8	81.69	80.41	92.97	100.76	103.65	82.13	94.47	82.02	79.97	93.23	94.18	79.69	82.8	81.72	94.2	81.66	94.49	94.0	82.75	96.28	
82.25	90.31	92.82	93.97	78.93	80.95	80.63	80.26	78.83	78.67	88.16	80.47	78.98	90.06	89.84	94.12	92.77	80.41	82.25	82.7	82.1	90.31	94.22	81.69	80.41	83.28	94.39	82.13	82.02	96.94	98.42	92.97	79.97	79.69	103.48	94.18	92.8	94.47	103.65	100.76	
82.25	90.31	92.82	93.97	78.93	80.95	80.63	80.26	78.83	78.67	88.16	80.47	78.98	90.06	94.12	82.25	82.7	82.1	92.84	88.16	79.23	92.77	80.41	83.28	89.02	90.31	94.22	81.69	82.25	94.12	80.41	89.84	82.13	82.02	82.7	94.39	94.52	79.97	79.69	79.39	
82.25	90.31	92.82	93.97	78.93	80.95	80.63	78.83	78.98	90.06	93.5	93.71	88.16	80.0	78.67	80.26	78.67	88.16	80.47	82.1	92.84	93.79	94.12	82.25	82.7	79.23	92.77	80.41	80.31	88.16	90.31	82.25	80.9	83.18	80.41	82.13	81.14	94.22	88.16	81.69	
82.25	90.31	93.97	78.93	80.95	80.63	78.83	90.06	93.71	88.16	80.0	78.67	82.13	92.32	79.98	86.98	78.98	92.52	79.08	89.67	78.98	78.67	88.16	82.7	80.0	82.25	94.12	81.9	92.82	93.5	88.16	80.03	81.34	93.79	79.23	80.26	83.18	88.59	92.77	80.47	
82.25	90.31	93.97	80.95	80.63	90.06	93.71	88.16	80.0	82.13	92.32	79.98	86.98	78.98	92.52	79.08	89.67	78.27	78.93	78.83	78.67	88.16	82.7	80.0	82.25	81.9	90.12	78.98	94.12	79.32	92.36	88.16	80.03	81.34	78.67	93.5	80.26	80.47	82.4	83.18	
82.25	90.31	93.97	80.95	80.63	90.06	88.16	80.0	82.13	92.32	86.98	78.98	92.52	89.67	78.27	79.04	93.62	88.09	93.71	79.98	79.08	78.93	78.83	78.67	81.9	80.0	90.12	92.36	78.98	82.7	82.25	94.12	79.32	81.34	88.16	78.67	93.5	90.31	81.68	88.16	
82.25	90.31	93.97	80.95	80.63	90.06	82.13	92.32	86.98	92.52	89.67	79.04	93.62	77.33	88.16	79.22	78.22	78.98	88.09	80.0	78.98	88.09	79.08	81.9	90.12	92.36	82.25	78.26	82.52	93.71	88.16	78.27	79.98	78.98	82.7	81.9	81.34	94.12	90.31	82.12	
82.25	90.31	93.97	80.95	80.63	90.06	82.13	92.32	86.98	92.52	89.67	93.62	77.33	88.16	79.22	88.09	87.67	77.78	87.8	77.99	81.27	80.35	79.04	88.09	90.12	92.36	82.25	82.52	93.71	78.87	78.22	78.98	81.9	93.71	88.16	82.7	94.12	90.31	79.04	81.9	
