
Run no: 0
97.18	109.06	91.76	102.39	105.8	111.1	116.31	102.82	108.64	104.21	106.41	113.72	97.9	105.77	106.18	107.78	101.95	103.64	108.48	108.95	113.9	111.5	108.41	114.0	99.34	107.41	102.96	92.93	104.45	104.69	110.13	110.18	99.25	105.21	114.74	109.95	97.4	101.13	101.24	102.71	93.2	103.58	122.03	105.72	109.47	105.19	96.45	110.69	113.94	103.46	112.09	102.84	112.14	98.93	97.12	103.0	103.63	106.1	113.4	106.41	
91.76	97.9	92.93	105.21	93.2	106.41	92.93	106.41	92.93	91.76	106.41	103.0	103.68	101.95	102.39	105.22	102.39	102.39	102.39	106.18	106.18	96.45	96.45	98.93	98.93	97.4	97.12	97.18	111.1	99.34	97.18	97.18	99.34	101.34	99.25	97.34	103.63	103.63	101.13	102.84	101.13	102.84	101.13	101.13	107.41	102.94	103.63	114.0	101.24	103.63	102.82	100.0	102.82	102.82	99.55	105.72	105.72	101.46	107.78	103.64	
91.76	97.9	92.93	105.21	93.2	106.41	92.93	106.41	92.93	91.76	106.41	105.21	106.41	97.86	106.41	105.21	90.76	106.41	92.93	97.9	103.0	103.68	101.95	101.95	102.39	102.39	102.39	102.39	102.39	92.93	102.39	102.39	102.39	102.39	105.22	105.22	105.22	103.75	96.45	96.45	103.94	96.1	106.18	106.18	98.93	98.93	98.93	98.93	97.35	97.4	97.4	97.12	97.18	97.18	97.18	98.93	97.34	97.34	97.34	98.93	
91.76	97.9	92.93	105.21	93.2	106.41	92.93	106.41	92.93	91.76	106.41	105.21	106.41	97.86	106.41	105.21	90.76	106.41	92.93	97.9	106.41	105.21	92.93	92.93	105.21	97.9	106.41	106.41	90.38	106.41	97.9	92.93	106.41	92.93	97.86	97.9	96.19	93.57	92.01	90.84	103.0	103.68	103.68	103.68	103.68	101.95	101.95	101.95	92.93	92.93	92.93	92.93	102.39	102.39	102.39	102.39	102.39	102.39	102.39	102.39	
91.76	91.76	90.76	90.38	88.71	90.76	92.24	97.9	92.93	93.2	92.93	92.93	97.86	92.93	97.9	92.93	92.93	97.9	97.9	92.93	92.93	97.86	97.9	92.93	92.93	97.86	92.93	92.93	92.93	97.86	92.93	104.91	97.9	92.93	92.93	90.38	93.47	106.41	106.41	96.19	105.21	93.57	106.41	105.21	105.21	106.41	105.21	106.41	106.41	105.21	106.41	106.41	106.41	105.21	106.41	106.41	105.21	106.41	106.41	106.41	
91.76	91.76	90.76	90.38	88.71	90.76	92.24	90.38	91.76	92.36	90.38	104.91	104.91	90.76	93.2	97.9	93.2	92.93	97.86	92.93	97.86	97.9	92.93	97.86	97.9	97.86	92.93	92.93	97.9	97.86	97.9	97.9	92.93	92.93	92.93	92.93	97.9	92.93	92.93	92.93	92.93	92.93	92.93	92.93	97.9	92.93	92.93	92.93	92.93	92.93	97.86	92.93	92.93	97.9	97.9	92.93	92.93	92.93	97.9	92.93	
91.76	91.76	90.38	88.71	92.24	90.38	91.76	90.38	91.76	90.7	91.76	90.76	90.76	92.36	90.76	88.76	90.76	88.93	104.91	104.91	92.93	96.29	92.93	93.2	92.93	93.2	93.2	93.2	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	
91.76	91.76	92.24	91.76	91.76	91.76	91.76	91.76	90.29	90.17	88.26	88.67	90.38	90.38	90.38	90.7	92.36	90.38	92.36	90.7	88.71	88.71	90.76	90.76	90.76	90.76	92.49	90.76	90.76	90.76	90.76	101.45	88.76	88.76	92.93	96.29	92.93	93.2	93.2	93.2	92.93	93.2	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	92.93	104.91	104.91	
91.76	91.76	92.24	91.76	91.76	91.76	91.76	91.76	90.29	90.17	88.26	88.67	91.76	92.01	91.76	91.76	88.26	91.76	91.76	88.26	91.76	90.17	90.17	91.76	90.38	90.38	90.38	90.7	92.36	90.38	92.36	90.7	90.44	90.38	90.38	90.38	91.54	92.36	90.7	88.71	88.71	90.76	90.76	90.76	90.76	90.76	90.76	90.76	90.76	88.71	90.76	90.76	90.76	88.71	92.49	101.45	92.49	101.75	92.49	96.29	
91.76	91.76	92.24	91.76	91.76	91.76	91.76	91.76	90.29	90.17	88.67	91.76	92.01	91.76	91.76	91.76	91.76	91.76	90.17	90.17	91.76	91.76	91.76	90.17	91.76	91.76	91.76	91.76	90.17	91.76	88.71	90.17	90.17	91.76	88.24	92.24	91.76	90.17	91.76	91.54	88.26	88.26	88.26	90.38	90.38	90.7	90.44	90.7	90.38	90.7	88.26	90.38	90.38	90.38	90.7	90.38	90.38	90.7	90.7	90.38	
