
Run no: 1
-8.05295171548865	-7.228937860192879	-6.189799635701258	-5.089286034220175	-7.322792558750615	-2.8209113440234233	-9.259300068679249	-2.891877930066602	-6.134811430618992	-7.630269640777551	-10.276416136641856	-3.6506255785481714	-3.4705336080504083	-5.285320553017394	-10.759028337663093	-5.82753441428527	-11.129833676729646	-8.61425542715516	-2.7242527397055927	-7.0516497954552015	-5.923306160231704	-8.456636507509907	-3.3460091373286787	-7.612717608767045	-2.4043447102033615	-3.604956851503476	-5.143551613962782	-2.1693003672847926	-7.575245603033814	-5.071769834871134	-5.385147361820285	-3.5570067783451216	-8.500967481859695	-3.7482994416076894	-3.8542775239630855	-4.32418704649287	-9.13481143061899	-5.062235360864753	-9.845537340619288	-2.818850965988844	
-5.285320553017394	-3.3460091373286787	-2.4043447102033615	-7.575245603033814	-2.818850965988844	-2.7242527397055927	-2.815467765534962	-2.755337573531623	-3.3149601361641166	-3.154244677356747	-2.8209113440234233	-9.845537340619288	-5.385147361820285	-5.440099734241078	-5.089286034220175	-3.604956851503476	-2.9315954492520007	-8.50977933052642	-3.5570067783451216	-7.228937860192879	-7.231705933291507	-6.134811430618992	-2.1693003672847926	-3.7482994416076894	-8.500967481859695	-3.4705336080504083	-6.156361790438636	-4.682797336438821	-6.189799635701258	-9.259300068679249	-4.32418704649287	-7.612717608767045	-3.8542775239630855	-3.8624742452745617	-7.0516497954552015	-4.74017438561915	-2.803451879721715	-5.774155692914079	-3.6506255785481714	-3.790005673504722	
-5.285320553017394	-3.3460091373286787	-2.4043447102033615	-7.575245603033814	-2.818850965988844	-3.4960106303562393	-2.560697542476646	-2.448188957568166	0.4818895756815672	-5.170874018334364	-3.2252829287228675	-3.7048911582907724	-2.755337573531623	-3.3149601361641166	-3.154244677356747	-2.815467765534962	-2.8209113440234233	-9.845537340619288	-2.7242527397055927	-2.734874137776601	-3.9355221117381762	-5.385147361820285	-3.9453641494221894	-5.440099734241078	-5.089286034220175	-2.9315954492520007	-8.50977933052642	-3.604956851503476	-3.8022932903341364	-3.5570067783451216	-6.9080354743348344	-3.346009137328674	-7.228937860192879	-7.231705933291507	-2.1693003672847926	-8.500967481859695	-3.7482994416076894	-2.1881184866672774	-3.754071486159632	-6.134811430618992	
-5.285320553017394	-3.3460091373286787	-2.4043447102033615	-7.575245603033814	-2.818850965988844	-3.4960106303562393	-2.560697542476646	-2.448188957568166	0.4818895756815672	-2.9070769506405156	-30.704362626534042	-5.170874018334364	-3.5364866075427774	-8.518591179193145	-3.7048911582907724	-3.2252829287228675	-2.755337573531623	-3.3149601361641166	-3.154244677356747	-3.5083699125085865	-2.815467765534962	-2.7242527397055927	-2.8209113440234233	-9.845537340619288	-3.275421780286068	-2.734874137776601	-3.9355221117381762	-3.547108005613788	-5.385147361820285	-3.9453641494221894	-5.440099734241078	-2.9315954492520007	-5.5873689868314855	-4.306455851175004	-3.604956851503476	-10.266681596942256	-5.089286034220175	-3.8022932903341364	-5.088978470542549	-8.50977933052642	
-5.285320553017394	-3.3460091373286787	-7.575245603033814	-2.818850965988844	-3.4960106303562393	-2.448188957568166	-30.94387709397111	-8.307178476514657	-3.0110304876228113	-29.22225805488365	0.41392696109170185	0.4818895756815672	-2.4043447102033615	-2.560697542476646	-2.9070769506405156	-30.704362626534042	-3.7048911582907724	-5.170874018334364	-8.518591179193145	0.3045656782824212	-2.755337573531623	-3.3149601361641166	-3.5364866075427774	-3.2252829287228675	-4.517217593836773	-3.5083699125085865	-2.8209113440234233	-2.815467765534962	-2.7242527397055927	-5.526537071874333	-5.387879602257443	-3.154244677356747	-2.734874137776601	-3.275421780286068	-3.9355221117381762	-3.547108005613788	-9.845537340619288	-2.985045835946139	-5.385147361820285	-2.9315954492520007	
-5.285320553017394	-3.3460091373286787	-7.575245603033814	-2.818850965988844	-3.4960106303562393	-2.448188957568166	-30.94387709397111	-8.307178476514657	-3.0110304876228113	-29.22225805488365	0.41392696109170185	-27.1885126459434	-2.4043447102033615	-2.560697542476646	-2.9070769506405156	-30.704362626534042	-30.21375376989455	-5.27374063125204	-3.875269491474812	-8.309910716951816	-3.7048911582907724	0.3191854041625609	-5.170874018334364	0.4818895756815672	-2.755337573531623	-3.3149601361641166	0.2963689569709458	-3.5364866075427774	0.3045656782824212	-3.5083699125085865	-2.8209113440234233	-8.518591179193145	-4.517217593836773	-2.815467765534962	-2.7242527397055927	-3.2252829287228675	-3.154244677356747	-10.363504434291832	-5.526537071874333	-5.387879602257443	
-5.285320553017394	-3.3460091373286787	-7.575245603033814	-2.818850965988844	-3.4960106303562393	-2.448188957568166	-8.307178476514657	-3.0110304876228113	-29.22225805488365	0.41392696109170185	-8.667870046881045	-27.174543880079984	-29.817886470184195	-3.0583654334259043	-30.94387709397111	-8.309910716951816	-3.7048911582907724	0.3191854041625609	-26.652378392905092	-8.567156379706745	-28.48240019110749	-5.27374063125204	-2.4043447102033615	-2.560697542476646	-2.9070769506405156	-3.875269491474812	-2.4155812356296216	-27.1885126459434	-30.21375376989455	0.4818895756815672	0.2434620323091166	-8.269306339395003	-5.170874018334364	0.41331183373645086	-30.704362626534042	-2.755337573531623	-3.3149601361641166	-8.518591179193145	-2.7242527397055927	0.4569918480695155	
-5.285320553017394	-3.3460091373286787	-7.575245603033814	-2.818850965988844	-3.4960106303562393	-2.448188957568166	-8.307178476514657	-3.0110304876228113	-29.22225805488365	0.41392696109170185	-8.667870046881045	-27.174543880079984	-29.817886470184195	-3.0583654334259043	-27.541586789692094	-8.457108304219277	0.5392307922004241	-8.309910716951816	0.3191854041625609	-28.48240019110749	-5.27374063125204	-2.4043447102033615	-2.560697542476646	-3.875269491474812	-2.4155812356296216	-3.066290423721227	-3.7048911582907724	-8.567156379706745	-3.3681746245035717	-30.21375376989455	-5.170874018334364	-2.9721430917614846	-30.94387709397111	-26.652378392905092	0.4818895756815672	0.2434620323091166	0.41331183373645086	-26.66815670817279	-2.9070769506405156	-8.269306339395003	
-5.285320553017394	-8.307178476514657	-3.0110304876228113	-29.22225805488365	0.41392696109170185	-8.667870046881045	-27.174543880079984	-29.817886470184195	-3.0583654334259043	-8.457108304219277	0.5392307922004241	-29.13728687031558	-3.344778882618175	-27.380384603899746	0.03981008689420408	-6.566812983367654	-3.3460091373286787	-7.575245603033814	-2.818850965988844	-3.4960106303562393	-2.448188957568166	-27.541586789692094	-5.27374063125204	-8.309910716951816	0.3191854041625609	-2.4043447102033615	-2.560697542476646	-3.875269491474812	-2.4155812356296216	-3.066290423721227	-3.7048911582907724	-3.3681746245035717	-5.170874018334364	0.4818895756815672	-28.48240019110749	-3.5946788497715665	0.41331183373645086	-8.567156379706745	0.2434620323091166	-30.21375376989455	
-5.285320553017394	-8.307178476514657	-3.0110304876228113	-29.22225805488365	0.41392696109170185	-8.667870046881045	-27.174543880079984	-29.817886470184195	-3.0583654334259043	-8.457108304219277	0.5392307922004241	-29.13728687031558	-3.344778882618175	-27.380384603899746	0.03981008689420408	-6.566812983367654	-2.674657350174692	-8.315682761503759	-27.541586789692094	-5.27374063125204	0.3191854041625609	-7.575245603033814	-2.4043447102033615	-2.560697542476646	-3.875269491474812	-2.4155812356296216	-3.066290423721227	-3.3460091373286787	-3.4960106303562393	-2.448188957568166	-5.170874018334364	-8.309910716951816	0.4818895756815672	-28.48240019110749	0.2265609603153275	-2.5634297829138046	-8.567156379706745	-3.5946788497715665	0.41331183373645086	0.2434620323091166	
